# {"commit": "305e763", "cuvs": "26.08.01", "dirty": "yes", "driver": "595.71.05", "gpu": "NVIDIA GeForce RTX 5090", "host_cores": "208", "nvcc": "", "utc": "2026-09-04T03:32:18Z"}
method,variant,dataset,d,N,params,env,n_runs,recall,recall_spread,qps_mean,qps_std,qps_rel_std_pct,vram_mib,train_ms,add_ms,status,failures
cuVS-CAGRA-int8,896B,arxiv-768,768,2253000,"{""bytes_per_vec"": 896, ""graph_degree"": 32, ""itopk_size"": 512, ""k"": 10, ""search_width"": 1}",{},3,0.9618,0.00000,95952,1288,1.34,2060,7950,,ok,
cuVS-CAGRA-int8,896B,arxiv-768,768,2253000,"{""bytes_per_vec"": 896, ""graph_degree"": 32, ""itopk_size"": 1024, ""k"": 10, ""search_width"": 1}",{},3,0.9615,0.00000,70024,323,0.46,1922,8038,,ok,
